filename,percents,passed,matched_impls
0.4.25--0x1abf4b764501f27b2e6aa122e32fe52074b800e2--HSNCoin--.bin,100.0,True,76
0.4.25--0x1b5848a7e7d05daee72db4fa78901fe8b7725e9e--DaoIdentity--.bin,4.705882352941177,False,0
0.4.25--0x1c0addffeb8a2c63de6ec734ad1728240cd8d877--ProofOfExistence--.bin,100.0,True,1
0.4.25--0x1c0f4c64821d6f8fa96975e20d5bb3ea79eb1071--vault--.bin,100.0,True,2
0.4.25--0x1d203053929b7d6f70b9ceb90401e059905278fa--StandardToken--.bin,81.81818181818183,False,53
0.4.25--0x1d5854e7f4dd81d9d4c09097d3cc736c7771f234--vualt--.bin,100.0,True,1
0.4.25--0x1ed37669f57dd2cf02af19fbc12eaae3f8919817--VMembersCoin--.bin,94.11764705882352,False,68
0.4.25--0x1EDC0fcDD7D0c7a562f092f0E3267d96Df5F655C--AdminUpgradeabilityProxy--.bin,100.0,True,3
0.4.25--0x1f5b7179a643570effb4da05a0ca0760b36ceed3--DaoStakeLocking--.bin,5.729166666666666,False,0
0.4.25--0x205969440ffcf5493df62a974ad8a30ec96527ea--NDD_DBX_I_883--.bin,100.0,True,53
0.4.25--0x20e569eca4737c4b12be2e5dcdbfdf0d829ba1c8--ldoh--.bin,82.6086956521739,True,1
0.4.25--0x22e60a10ed901abb6f13adfaf91e3da98867d415--Ldohtoken--.bin,95.23809523809523,False,107
0.4.25--0x23badee11bf49c40669e9b09035f048e9146213e--HHHToken--.bin,100.0,True,72
0.4.25--0x24626fd95ad815bab2136d6f91ca10562161cda3--DaoFundingManager--.bin,5.1020408163265305,False,0
0.4.25--0x2732dd0f79f6cf4f257232ea2291ffbab2c18c15--CoinFlipperDSG--.bin,96.66666666666667,True,10
